"","names","descriptions","total_funding","wordcount","average_score","score_sd","num_responses","funding_dummy","clean_text","dup1","dup2","match","Infrastructure","Telecommunications","Logistics","Small.and.Medium.Businesses","Hospitality","E.Commerce","Delivery","Mobile","Property.Management","NFC","Film.Distribution","Internet","RFID","Fashion","Mobile.Advertising","Social.Media","Agriculture","Internet.of.Things","Mobile.Devices","Information.Technology","Information.Services","Customer.Service","Tourism","Travel","Corporate.Training","Training","Financial.Services","Payments","Beauty","Location.Based.Services","News","Search","Shopping","Price.Comparison","Furniture","Education","Professional.Services","Real.Estate","Publishing","Outsourcing","Consulting","Social.Recruiting","Curated.Web","Non.Profit","Communities","Venture.Capital","Hardware","Software","Manufacturing","Credit","Banking","Marketing","Business.Intelligence","Social.Entrepreneurship","Oil.and.Gas","Legal","Satellite.Communication","Communications.Infrastructure","E.Commerce.Platforms","Health.Care","Shipping","SaaS","Supply.Chain.Management","Shipping.Broker","Business.Development","Technical.Support","Finance","Wholesale","PaaS","FinTech","Energy","Retail","Innovation.Management","Apps","Consumer","Employment","Waste.Management","Advertising","B2B","Solar","Content","Music","Billing","mHealth","Marketing.Automation","Nutrition","Child.Care","Clean.Energy","Market.Research","Video","Web.Development","Web.Design","Recycling","Water","Classifieds","CRM","Food.and.Beverage","Restaurants","Content.Discovery","Food.Delivery","Marketplace","Farmers.Market","Analytics","Broadcasting","Social.Media.Marketing","Digital.Media","Local","Automotive","Electronics","Advice","Transportation","Impact.Investing","Photo.Sharing","Handmade","Art","Content.Delivery","Project.Management","Children","Gaming","Enterprise.Software","Recruiting","Big.Data","Blogging.Platforms","Sports","Web.Hosting","Mobile.Apps","Medical","Wellness","Digital.Entertainment","Teenagers","Advertising.Platforms","Messaging","Emerging.Markets","Audio","Media.and.Entertainment","Video.Streaming","Mobile.Payments","Gift.Card","Cloud.Computing","Loyalty.Programs","Events","Brand.Marketing","Public.Relations","Web.Analytics","Digital.Marketing","Parenting","Identity.Management","Crowdfunding","SEO","Private.Social.Networking","Career.Planning","Consumer.Electronics","Skill.Assessment","EdTech","Gamification","X3D.Technology","Security","Wireless","Human.Resources","Colleges","College.Campuses","Universities","SMS","Text.Analytics","Guides","VoIP","Video.Chat","Video.Conferencing","Printing","Shoes","Crowdsourcing","File.Sharing","Local.Advertising","IT.and.Cybersecurity","Commercial.Real.Estate","Insurance","Construction","Collaboration","STEM.Education","Cryptocurrency","Developer.APIs","Food.Processing","Building.Material","Fitness","Charity","Bitcoin","Android","Farming","Ticketing","Coworking","Computer","Underserved.Children","Subscription.Service","Film","Video.on.Demand","IaaS","Cyber.Security","Incubators","Service.Industry","Task.Management","Document.Management","Primary.Education","Social.Bookmarking","Mechanical.Design","Industrial.Engineering","Energy.Storage","Journalism","Social.CRM","ICT","Accounting","Leisure","Taxi.Service","Cloud.Data.Services","Industrial","Graphic.Design","Developer.Tools","Organic","Car.Sharing","Coffee","country","funding_rounds","funding_type","investors"
"532","NigeriaBusinessFile","MedEnhanz is a start-up venture with a mission to make up-to-date medical information readily available to healthcare professionals and to drive the use of quick reference medical information to improve patient care delivery in Nigeria.     The flagship product, www.medenhanz.com, is an accessible and affordable web-based and mobile application for point of care clinical reference information and continuing medical education. It has been developed to empower clinicians and other healthcare providers with cutting-edge knowledge to manage their patients through instant access to current world-class content such as clinical practice guidelines and algorithms, disease conditions, clinical trials, and drug information all at once.     The company was co-founded by Dokun Dairo, a practicing physician and Wole Faroun who is a serial entrepreneur with the mission of closing the gap in medical service delivery in Nigeria and sub-Saharan Africa.",0,135,0.585365853658537,0.498778996956446,24,0,"medenhanz start venture mission make date medical information readily available healthcare professionals drive use quick reference medical information improve patient care delivery flagship product medenhanz accessible affordable web based mobile application point care clinical reference information continuing medical education developed empower clinicians healthcare providers cutting edge knowledge manage patients instant access current world class content clinical practice guidelines algorithms disease conditions clinical trials drug information company founded dokun dairo practicing physician wole faroun serial entrepreneur mission closing gap medical service delivery sub saharan",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"533","Nigerian Communications Commission","The Nigerian Communications Commission is the independent National Regulatory Authority for the telecommunications industry in Nigeria. The Commission is responsible for creating an enabling environment for competition among operators in the industry as well as ensuring the provision of qualitative and efficient telecommunications services throughout the country.    Over the years NCC has earned a reputation as a foremost Telecom regulatory agency in Africa. The Commission is hoping to catalyze the use of ICT’S for different aspect of national development. The Commission has initiated several programs such as State Accelerated Broadband Initiative (SABI) and Wire Nigeria Project (WIN) to help stimulate demand and accelerate the uptake of ICT tools and services necessary for the enthronement of a knowledge society in Nigeria.    In order to achieve its mandate, the Commission has put in place the necessary licensing and regulatory framework for the supply of telecommunications services.",0,144,0.290322580645161,0.461414375379064,9,0,"communications commission independent national regulatory authority telecommunications industry commission responsible creating enabling environment competition among operators industry well ensuring provision qualitative efficient telecommunications services throughout country years ncc earned reputation foremost telecom regulatory agency commission hoping catalyze use ict different aspect national development commission initiated several programs state accelerated broadband initiative sabi wire project win help stimulate demand accelerate uptake ict tools services necessary enthronement knowledge society order achieve mandate commission put place necessary licensing regulatory framework supply telecommunications services",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"534","Nigerian National Assembly","The National Assembly is Nigeria’s bicameral legislature and the highest elective law-making body of the country. It consists of the 109-member Senate and the 360-member House of Representatives. The term of the National Assembly is 4-years from the date of its first sitting after the general elections.     The current 7th National Assembly (2011-2015) was inaugurated on 6th June, 2011. Out of the 109 Senators of the Senate, 36 were re-elected while 73 were elected for the first time. Out of the 360 members of the House of Representatives, 100 were re-elected while 260 were elected for the first time. This site will give you an overview of members of both Chambers of the National Assembly, their Committees and the legislative activities of the Parliament.",0,116,0.393939393939394,0.496197663448873,13,0,"national assembly bicameral legislature highest elective law making body country consists member senate member house representatives term national assembly years date first sitting general elections current th national assembly inaugurated th june senators senate re elected elected first time members house representatives re elected elected first time site give overview members chambers national assembly committees legislative activities parliament",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"535","Nigerian Pilot","Nigerian Pilot Newspaper is a daily newspaper that get the people informed.",0,12,0.466666666666667,0.507416263404925,14,0,"pilot newspaper daily newspaper get people informed",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"536","Nigerian Tribune","The Nigerian Tribune is the oldest surviving private newspaper in Nigeria.    Established in November, 1949 by one of Africa's foremost nationalists, Chief Obafemi Awolowo, Nigerian Tribune was structured, since inception, to cater for the interest of the common people.    From the onslaught of colonialism and through a turbulent experience, arising from the three-year Nigerian Civil War to a long period of political dislocation within the Nigerian nation resulting from a long period of military interregnum, Nigerian Tribune has emerged as the most credible mouth-piece of the teeming Nigerian masses.    In Nigerian Tribune, they have continued to project the ideas and visions of their founder, Chief Obafemi Awolowo, which are to create a just and egalitarian Nigerian society, re-generate the spirit of altruism and nationalism in Nigerians by promoting the idea of nationhood.    Their principal goal, which has sustained their irrepresible, progressive spirit, is to remain the best newspaper with unassailable quality of value-added service in news gathering and information dissemination to every Nigerian.",0,162,0.529411764705882,0.506640397104899,18,0,"tribune oldest surviving private newspaper established november one foremost nationalists chief obafemi awolowo tribune structured since inception cater interest common people onslaught colonialism turbulent experience arising three year civil war long period political dislocation within nation resulting long period military interregnum tribune emerged credible mouth piece teeming masses tribune continued project ideas visions founder chief obafemi awolowo create just egalitarian society re generate spirit altruism nationalism nigerians promoting idea nationhood principal goal sustained irrepresible progressive spirit remain best newspaper unassailable quality value added service news gathering information dissemination every",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"537","Nnamdi Azikiwe University","Nnamdi Azikiwe University is a school in Awka.",0,8,0.527777777777778,0.506309397848002,19,0,"nnamdi azikiwe university school awka",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"538","Novadge","We provide Solutions that help individuals and corporate bodies increase efficiency and cut costs.  Our solutions are built on the latest, proven and reliable technologies.",5000,25,0.214285714285714,0.417855447018673,6,1,"provide solutions help individuals corporate bodies increase efficiency cut costs solutions built latest proven reliable technologies",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",1,"equity_crowdfunding",""
"539","Nultan","Nultan is a Software, Internet and Telecommunications service provider solving everyday enterprise, consumer & government challenges.",0,15,0.294117647058824,0.46249729006288,10,0,"nultan software internet telecommunications service provider solving everyday enterprise consumer government challenges",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"540","Oando Energy Resources","Oando Energy Resources (OER) is the new trading name of Exile Resources Inc (Exile) post the acquisition of certain shareholding interests in Oando PLC's upstream subsidiary in respect of Oil Mining Leases (""OMLs"") and Oil Prospecting Licenses (""OPLs""). The Company is one of Africa's leading African exploration and production Company that trades on Toronto Stock Exchange.",0,56,0.0975609756097561,0.300406229028335,4,0,"oando energy resources oer new trading name exile resources inc exile post acquisition certain shareholding interests oando plc upstream subsidiary respect oil mining leases omls oil prospecting licenses opls company one leading exploration production company trades toronto stock exchange",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",1,"secondary_market","thawer-capital-management-uk-ltd"
"541","OBABLO","Obablo.com   :-Obablo Media Ltd is a business organization formed in 2008 with the sole objective of offering career, business, motivational and self development materials to the East African Region under the realm of its 4 pillars- success skills, business, financial literacy & inspiration.    Obablo Media is committed to providing highly transformational, results oriented and best selling materials to its audience through the sale & distribution of a wide range of text, audio and video resources rich in content to individuals, private bodies and governments.",0,80,0.591836734693878,0.496586990824148,29,0,"obablo obablo media ltd business organization formed sole objective offering career business motivational self development materials east region realm pillars success skills business financial literacy inspiration obablo media committed providing highly transformational results oriented best selling materials audience sale distribution wide range text audio video resources rich content individuals private bodies governments",FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenya",0,"",""
"542","Octapoly","Octapoly is a game dev. startup for educational institutions. It seeks to create a game version of the curriculum so students can get the lessons in an interactive and fun medium. Most students learn through simulation ,so it'll help them as well as the teachers to convey the lesson to it's minutest details without arousing boredom.  The startup would collaborate with teachers ans students to create the games hence promoting their interest, especially the students. The parents or guardians then become the game testers, to also get a feel of what their wards are learning and also take pride in it.",0,101,0.710526315789474,0.45960586739381,27,0,"octapoly game dev startup educational institutions seeks create game version curriculum students get lessons interactive fun medium students learn simulation ll help well teachers convey lesson minutest details without arousing boredom startup collaborate teachers ans students create games hence promoting interest especially students parents guardians become game testers get feel wards learning take pride",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ghana",1,"grant",""
"543","Ojawara","Nigeria's #1 Food Pop-up Marketplace. Ojawara... less is much MORE!",0,9,0.21875,0.420013440645154,7,0,"food pop marketplace ojawara less much",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"544","Ojay Greene","They work towards providing their customers with the finest, safest, highest quality produce exactly when they need it, at the most competitive prices available",0,24,0.352941176470588,0.485071250072666,12,0,"work towards providing customers finest safest highest quality produce exactly need competitive prices available",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenya",1,"seed","vilcap-investments"
"545","OkHi","OkHi is a Nairobi based company that wants to solve the lack of physical address system in Kenya and beyond. They are building the next generation address system.     This system will unlock commerce through enhanced logistics, save lives through improved emergency services and grow access to finance through better personal identification.",750000,51,0.5,0.507519218922552,17,1,"okhi nairobi based company wants solve lack physical address system beyond building next generation address system system unlock commerce enhanced logistics save lives improved emergency services grow access finance better personal identification",FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenya",1,"seed","patrick-pichette|garage-capital"
"546","Okoaafrica Tours","Okoa Africa Tours is a local owned tour operator in East Africa with headquarters in Nairobi,Kenya.We have vast knowledge of the tourism products in this region including wildlife safaris, mountain climbing, beach holidays ,family packages, student packages and other tailor­ made itineraries. We also arrange private, custom tours, group tours (including business/ corporate), donation/ fund-raising tours, and incentive tours. Depending on the size of your group each person can receive a group discount and/or the group leader can travel for FREE!!!     Kenya is the MOST POPULAR destination for Safari Holidays & Tours in the World!! In Kenya, the word 'Safari' Means 'Travel'. All our Kenyan Safari Tours can be combined with relaxation in a luxury hotel on the tropical coastal beach enjoying the glorious Kenya sunshine and white sandy beaches. We offer you exciting safaris in Kenya, including the opportunity to view the 'Big Five' Animals (Lion, Elephant, Rhinoceros, Buffalos Leopard) at the famous Masai Mara Park. Going on Kenya safari is a guarantee experience of a lifetime. Below is a list of the best Kenya Safari Packages at some of the best of the Kenya Luxury Safari Lodges. ALL our Safaris have the option of combining with relaxation at some Kenya Beach Hotels at the Kenyan Coas",5e+05,207,0.575757575757576,0.501890365910663,19,1,"okoa tours local owned tour operator east headquarters nairobi vast knowledge tourism products region including wildlife safaris mountain climbing beach holidays family packages student packages tailor made itineraries arrange private custom tours group tours including business corporate donation fund raising tours incentive tours depending size group person receive group discount group leader travel free popular destination safari holidays tours world word safari means travel safari tours combined relaxation luxury hotel tropical coastal beach enjoying glorious sunshine white sandy beaches offer exciting safaris including opportunity view big five animals lion elephant rhinoceros buffalos leopard famous masai mara park going safari guarantee experience lifetime list best safari packages best luxury safari lodges safaris option combining relaxation beach hotels coas",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenya",1,"angel",""
"547","Olive Arts","Order and receiver items from any shop around you.",0,9,0.0967741935483871,0.300537153518764,3,0,"order receiver items shop around",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
